Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/10/2024 11:15:27 AM	44.300	0.004	0.042000	-0.127000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:28 AM	50.100	0.005	0.048000	-0.121000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:29 AM	52.300	0.005	0.050000	-0.119000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:30 AM	54.000	0.005	0.052000	-0.118000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:31 AM	55.000	0.005	0.053000	-0.117000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:32 AM	54.300	0.005	0.052000	-0.117000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:33 AM	56.800	0.006	0.055000	-0.115000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:34 AM	53.900	0.005	0.052000	-0.118000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:35 AM	54.500	0.005	0.052000	-0.117000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:36 AM	56.200	0.006	0.054000	-0.116000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:37 AM	60.500	0.006	0.058000	-0.111000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:38 AM	66.900	0.007	0.064000	-0.105000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:39 AM	64.600	0.006	0.062000	-0.107000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:40 AM	62.700	0.006	0.060000	-0.109000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:41 AM	57.700	0.006	0.055000	-0.114000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:42 AM	57.500	0.006	0.055000	-0.114000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:43 AM	55.800	0.006	0.054000	-0.116000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:44 AM	59.800	0.006	0.057000	-0.112000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:45 AM	58.800	0.006	0.057000	-0.113000	0	0	0	0.0	-0.0	20
11/10/2024 11:15:46 AM	59.200	0.006	0.057000	-0.113000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:47 AM	59.700	0.006	0.057000	-0.112000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:48 AM	58.600	0.006	0.056000	-0.113000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:49 AM	56.600	0.006	0.054000	-0.115000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:50 AM	57.800	0.006	0.056000	-0.114000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:51 AM	58.500	0.006	0.056000	-0.113000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:52 AM	61.800	0.006	0.059000	-0.110000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:53 AM	62.400	0.006	0.060000	-0.110000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:54 AM	66.600	0.007	0.064000	-0.105000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:55 AM	67.500	0.007	0.065000	-0.105000	0	0	0	0.0	-0.0	20
11/10/2024 11:15:56 AM	68.600	0.007	0.066000	-0.104000	0	0	0	0.0	-0.0	20
11/10/2024 11:15:57 AM	69.400	0.007	0.067000	-0.103000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:58 AM	66.600	0.007	0.064000	-0.106000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:59 AM	68.400	0.007	0.066000	-0.104000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:00 AM	73.700	0.007	0.071000	-0.099000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:01 AM	73.500	0.007	0.071000	-0.099000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:02 AM	77.300	0.008	0.074000	-0.095000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:03 AM	84.500	0.008	0.081000	-0.088000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:04 AM	88.100	0.009	0.085000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:05 AM	90.000	0.009	0.087000	-0.083000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:06 AM	89.200	0.009	0.086000	-0.084000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:07 AM	91.100	0.009	0.088000	-0.082000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:08 AM	94.800	0.009	0.091000	-0.078000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:09 AM	93.200	0.009	0.090000	-0.080000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:10 AM	90.200	0.009	0.087000	-0.083000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:11 AM	88.500	0.009	0.085000	-0.084000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:12 AM	88.000	0.009	0.085000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:13 AM	88.100	0.009	0.085000	-0.085000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:14 AM	87.100	0.009	0.084000	-0.086000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:15 AM	88.800	0.009	0.086000	-0.084000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:16 AM	89.800	0.009	0.087000	-0.083000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:17 AM	90.600	0.009	0.087000	-0.082000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:18 AM	95.300	0.010	0.092000	-0.078000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:19 AM	101.100	0.010	0.098000	-0.072000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:20 AM	100.800	0.010	0.097000	-0.072000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:21 AM	103.000	0.010	0.099000	-0.070000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:22 AM	103.300	0.010	0.100000	-0.070000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:23 AM	95.900	0.010	0.092000	-0.077000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:24 AM	91.300	0.009	0.088000	-0.082000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:25 AM	92.200	0.009	0.089000	-0.081000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:26 AM	90.000	0.009	0.087000	-0.083000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:27 AM	88.300	0.009	0.085000	-0.084000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:28 AM	82.800	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:29 AM	82.200	0.008	0.079000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:30 AM	84.500	0.008	0.081000	-0.088000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:31 AM	86.100	0.009	0.083000	-0.087000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:32 AM	83.300	0.008	0.080000	-0.089000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:33 AM	80.500	0.008	0.078000	-0.092000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:34 AM	80.000	0.008	0.077000	-0.093000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:35 AM	80.200	0.008	0.077000	-0.092000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:36 AM	80.800	0.008	0.078000	-0.092000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:37 AM	78.900	0.008	0.076000	-0.094000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:38 AM	75.800	0.008	0.073000	-0.097000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:39 AM	72.000	0.007	0.069000	-0.100000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:40 AM	71.900	0.007	0.069000	-0.100000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:41 AM	71.200	0.007	0.068000	-0.101000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:42 AM	69.800	0.007	0.067000	-0.102000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:43 AM	77.500	0.008	0.075000	-0.095000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:44 AM	79.200	0.008	0.076000	-0.093000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:45 AM	78.200	0.008	0.075000	-0.094000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:46 AM	76.200	0.008	0.073000	-0.096000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:47 AM	74.200	0.007	0.071000	-0.098000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:48 AM	76.900	0.008	0.074000	-0.096000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:49 AM	79.800	0.008	0.077000	-0.093000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:50 AM	83.900	0.008	0.081000	-0.089000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:51 AM	84.400	0.008	0.081000	-0.088000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:52 AM	87.000	0.009	0.084000	-0.086000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:53 AM	88.200	0.009	0.085000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:54 AM	86.100	0.009	0.083000	-0.087000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:55 AM	84.600	0.008	0.082000	-0.088000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:56 AM	81.200	0.008	0.078000	-0.091000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:57 AM	77.500	0.008	0.075000	-0.095000	0	0	0	0.0	-0.0	20
11/10/2024 11:16:58 AM	77.500	0.008	0.075000	-0.095000	0	0	0	0.0	-0.1	20
11/10/2024 11:16:59 AM	74.200	0.007	0.071000	-0.098000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:00 AM	72.500	0.007	0.070000	-0.100000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:01 AM	73.900	0.007	0.071000	-0.098000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:02 AM	75.300	0.008	0.072000	-0.097000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:03 AM	71.500	0.007	0.069000	-0.101000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:04 AM	70.600	0.007	0.068000	-0.102000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:05 AM	71.300	0.007	0.069000	-0.101000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:06 AM	76.800	0.008	0.074000	-0.096000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:07 AM	83.200	0.008	0.080000	-0.089000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:08 AM	85.300	0.009	0.082000	-0.087000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:09 AM	86.400	0.009	0.083000	-0.086000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:10 AM	81.900	0.008	0.079000	-0.091000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:11 AM	81.400	0.008	0.078000	-0.091000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:12 AM	78.300	0.008	0.075000	-0.094000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:13 AM	79.700	0.008	0.077000	-0.093000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:14 AM	82.600	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:15 AM	82.600	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:16 AM	81.500	0.008	0.079000	-0.091000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:17 AM	85.500	0.009	0.082000	-0.087000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:18 AM	87.600	0.009	0.084000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:19 AM	90.000	0.009	0.087000	-0.083000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:20 AM	93.800	0.009	0.090000	-0.079000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:21 AM	97.100	0.010	0.094000	-0.076000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:22 AM	93.900	0.009	0.090000	-0.079000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:23 AM	89.300	0.009	0.086000	-0.084000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:24 AM	88.000	0.009	0.085000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:25 AM	85.200	0.009	0.082000	-0.087000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:26 AM	86.700	0.009	0.084000	-0.086000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:27 AM	84.900	0.008	0.082000	-0.088000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:28 AM	83.000	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:29 AM	81.700	0.008	0.079000	-0.091000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:30 AM	82.600	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:31 AM	82.600	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:32 AM	87.400	0.009	0.084000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:33 AM	92.900	0.009	0.090000	-0.080000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:34 AM	90.900	0.009	0.088000	-0.082000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:35 AM	91.700	0.009	0.088000	-0.081000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:36 AM	93.800	0.009	0.090000	-0.079000	0	0	0	0.0	-0.0	20
11/10/2024 11:17:37 AM	92.000	0.009	0.089000	-0.081000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:38 AM	87.900	0.009	0.085000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:39 AM	87.900	0.009	0.085000	-0.085000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:40 AM	85.100	0.009	0.082000	-0.088000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:41 AM	82.600	0.008	0.080000	-0.090000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:42 AM	86.800	0.009	0.084000	-0.086000	0	0	0	0.0	-0.1	20
11/10/2024 11:17:43 AM	92.100	0.009	0.089000	-0.081000	0	0	0	0.0	-0.1	20
